design	count
abr_10_PolyAsp_surfB_repeat_thread2_0014	0
abr_10_Neg60_surfB_antirep_thread1_0060_CHIMERA_abr_10_lsNeGreDiv_surfB_antirep_thread5_0028	0
abr_10_S35T35_surfA_antirep_thread5_0003	0
abr_3_Q65N25_surfB_antirep_thread1_0007	0
FI2000161_PolyAsp_surfB_antirep_thread1_0081	0
abr_10_Pos60_surfB_antirep_thread2_0055_CHIMERA_abr_10_Thr60_surfA_antirep_thread5_0093	0
abr_10_Q65N25_surfA_repeat_thread4_0010	0
FI2000161_PosGre45_surfA_repeat_thread5_0006	0
FI2000161_PosMidGr_surfA_antirep_thread1_0034	0
FI2000161_PosMidGr_surfA_repeat_thread1_0014	0
abr_3_greNegDEY_surfB_antirep_thread2_0073_CHIMERA_abr_3_lsNeGreDiv_surfB_repeat_thread2_0014	0
FI2000161_NegDEqQN_surfB_antirep_thread7_0086_CHIMERA_FI2000161_PosMidGr_surfB_repeat_thread9_0004	0
abr_3_lsNeGreDiv_surfB_antirep_thread4_0076	0
abr_3_greNegDEY_surfB_repeat_thread6_0008_CHIMERA_abr_3_lsNeGreDiv_surfB_antirep_thread4_0076	0
abr_10_Scaffold_0001_CHIMERA_abr_10_DEAroMidGr_surfB_repeat_thread7_0009	0
abr_3_H40E20D20_surfA_repeat_thread2_0003_CHIMERA_abr_3_lsNeGreDiv_surfB_antirep_thread7_0006	0
abr_3_Q65N25_surfB_repeat_thread3_0001_CHIMERA_abr_3_lsNeGreDiv_surfB_antirep_thread7_0006	0
abr_10_PolyAsp_surfB_repeat_thread2_0014_CHIMERA_abr_10_DEAroMidGr_surfB_repeat_thread3_0004	0
FI2000161_Neg60_surfA_antirep_thread6_0047	0
abr_10_DEAroMidGr_surfB_repeat_thread3_0004	0
FI2000161_Neg60_surfB_antirep_thread7_0025	0
abr_10_greNegDEY_surfB_repeat_thread9_0007	0
abr_10_Q65N25_surfB_repeat_thread3_0004_CHIMERA_abr_10_greNegDEY_surfB_repeat_thread4_0010	0
abr_10_PosMidGr_surfA_antirep_thread1_0089_CHIMERA_abr_10_Q65N25_surfA_repeat_thread4_0010	0
abr_3_Neg60_surfB_antirep_thread1_0007_CHIMERA_abr_3_NegDEqQN_surfB_antirep_thread8_0036	0
abr_10_S35T35_surfA_antirep_thread7_0095	0
abr_10_Neg60_surfA_antirep_thread2_0053	0
abr_3_DEAroMidGr_surfB_antirep_thread8_0019_CHIMERA_abr_3_Thr60_surfB_repeat_thread2_0003	0
abr_3_Neg60_surfB_antirep_thread4_0018	0
abr_3_His20Cys20_surfB_antirep_thread3_0031_CHIMERA_abr_3_PosMidGr_surfB_antirep_thread6_0002	0
abr_3_NegDEqQN_surfB_antirep_thread8_0036_CHIMERA_abr_3_PolyAsp_surfB_repeat_thread1_0005	0
abr_3_NegDEqQN_surfB_antirep_thread7_0074_CHIMERA_abr_3_NegGre45_surfB_repeat_thread1_0004	0
abr_3_Q65N25_surfB_antirep_thread5_0063_CHIMERA_abr_3_PosMidGr_surfB_repeat_thread6_0017	0
abr_10_Thr90_surfB_repeat_thread2_0007	0
FI2000161_H40E20D20_surfA_antirep_thread3_0074	0
abr_10_H40LIM40_surfB_repeat_thread6_0015_CHIMERA_abr_10_lsNeGreDiv_surfB_repeat_thread5_0014	0
abr_10_Q65N25_surfA_repeat_thread4_0010_CHIMERA_abr_10_PosMidGr_surfA_antirep_thread1_0089	0
FI2000161_lsNeGreDiv_surfB_repeat_thread9_0014	0
abr_10_PosMidGr_surfB_repeat_thread7_0003	0
abr_3_H40E20D20_surfB_repeat_thread4_0012_CHIMERA_abr_3_lsNeGreDiv_surfB_repeat_thread1_0010	0
FI2000161_Val10_Al50_surfA_antirep_thread9_0031	0
FI2000161_greNegDEY_surfA_repeat_thread5_0016	0
abr_3_PosMidGrDv_surfB_antirep_thread3_0007	0
abr_10_posGreDiv_surfA_antirep_thread3_0040_CHIMERA_abr_10_Thr60_surfA_antirep_thread5_0093	0
FI2000161_NegGre45_surfB_repeat_thread9_0004	0
abr_3_PosMidGrDv_surfB_repeat_thread4_0013_CHIMERA_abr_3_NegGre45_surfB_antirep_thread3_0052	0
QAQLQVQGSSV_seq98_0002_Scaffold_0001_CHIMERA_abr_3_greNegDEY_surfB_antirep_thread2_0073	0
abr_10_Neg90_surfA_repeat_thread2_0002	0
abr_10_NegDEqQN_surfB_antirep_thread9_0036	0
abr_3_Thr60_surfB_repeat_thread4_0008	0
abr_3_NegDEqQN_surfB_antirep_thread7_0074	0
abr_10_greNegDEY_surfA_antirep_thread4_0069	0
abr_10_Neg60_surfB_repeat_thread2_0009	0
abr_3_NegDEqQN_surfB_repeat_thread6_0009	0
abr_10_Q65N25_surfB_repeat_thread3_0004_CHIMERA_abr_10_lsNeGreDiv_surfB_antirep_thread7_0020	0
abr_10_lsNeGreDiv_surfA_antirep_thread3_0003	0
abr_10_DEAroMidGr_surfA_antirep_thread3_0093	0
abr_3_PosMidGr_surfB_antirep_thread6_0002	0
abr_3_Neg90_surfB_repeat_thread8_0006	0
abr_3_greNegDEY_surfB_repeat_thread3_0013_CHIMERA_abr_3_Neg90_surfB_repeat_thread8_0006	0
abr_3_S35T35_surfB_repeat_thread4_0013	0
abr_3_Thr60_surfB_antirep_thread5_0079_CHIMERA_abr_3_S35T35_surfB_repeat_thread3_0015	0
abr_3_H40E20D20_surfB_repeat_thread4_0012_CHIMERA_abr_3_S35T35_surfB_repeat_thread3_0015	0
abr_3_PosGre45_surfA_antirep_thread5_0012	0
abr_3_Thr60_surfB_repeat_thread2_0003_CHIMERA_abr_3_Neg60_surfB_repeat_thread9_0004	0
FI2000161_H40E20D20_surfA_repeat_thread2_0001	0


